"SRO ID", "@when", "@notBefore", "@notAfter", "Date"
"SRO5968", "1612-06-24", "", "", "24to Junij."
"SRO5969", "1612-06-25", "", "", "25to Junij"
"SRO5970", "1612-06-25", "", "", "25to Junij"
"SRO5971", "1612-06-25", "", "", "25to Junij"
"SRO5972", "1612-06-27", "", "", "27mo Junij"
"SRO5973", "1612-06-27", "", "", "27mo Junij."
"SRO5974", "1612-07-02", "", "", "2 Julij"
"SRO5975", "1612-07-02", "", "", "2 Julij"
"SRO5976", "1612-07-04", "", "", "4to Julij 1612."
"SRO5977", "1612-07-06", "", "", "6to Julij"
"SRO5978", "1612-07-06", "", "", "6to Julij"
"SRO5979", "1612-07-06", "", "", "6to Julij 1612"
"SRO5980", "1612-07-06", "", "", "6to Julij 1612"
"SRO5981", "1612-07-06", "", "", "6to Julij 1612"
"SRO5982", "1612-07-17", "", "", "17mo Julij."
"SRO5983", "1612-07-23", "", "", "23o Julij 1612"
"SRO5984", "1612-07-23", "", "", "23o Julij 1612"
"SRO5985", "1612-07-23", "", "", "23o Julij 1612"
"SRO5986", "1612-07-23", "", "", "23o Julij 1612"
"SRO5987", "1612-07-27", "", "", "27. Julij"
"SRO5988", "1612-07-30", "", "", "30. Julij"
"SRO5989", "1612-08-07", "", "", "7 Augusti 1612"
"SRO5990", "1612-08-07", "", "", "7 Augusti 1612"
"SRO5991", "1612-08-08", "", "", "8no Augusti."
"SRO5992", "1612-08-14", "", "", "14 Augusti"
"SRO5993", "1612-08-14", "", "", "14 Augusti"
"SRO5994", "", "1612-08-14", "1612-08-19", "14–19 August 1612."
"SRO5995", "1612-08-19", "", "", "19no Augusti 1612"
"SRO5996", "1612-08-21", "", "", "21mo Augusti."
"SRO5997", "1612-08-21", "", "", "21mo Augusti."
"SRO5998", "1612-08-25", "", "", "25to Augusti"
"SRO5999", "1612-08-25", "", "", "25to Augusti,"
"SRO6000", "1612-09-02", "", "", ".2. Septembris 1612"
"SRO6001", "1612-09-05", "", "", ".5. Septembris"
"SRO6002", "1612-09-07", "", "", ".7. Septembris"
"SRO6003", "1612-09-07", "", "", "7 Septembris"
"SRO6004", "1612-09-07", "", "", "7 Septembris"
"SRO6005", "1612-09-08", "", "", "8 Septembris 1612"
"SRO6006", "1612-09-09", "", "", "9 Septembris"
"SRO6007", "1612-09-11", "", "", ".11. Septembris"
"SRO6008", "1612-09-12", "", "", ".12. Septembris"
"SRO6009", "1612-09-12", "", "", "12 Septembris 1612"
"SRO6011", "1612-09-13", "", "", "13 Septembris"
"SRO6012", "1612-09-18", "", "", ".18. Septembris"
"SRO6013", "1612-09-18", "", "", ".18 Septembris"
"SRO6014", "1612-09-18", "", "", ".18 Septembris"
"SRO6015", "1612-09-19", "", "", ".19. Septembris 1612"
"SRO6016", "1612-09-21", "", "", ".21. Septembris"
"SRO6017", "1612-09-21", "", "", "21. Septembris."
"SRO6018", "1612-09-23", "", "", "23 Septembris 1612"
"SRO6019", "1612-09-26", "", "", "26. Septembris"
"SRO6020", "1612-09-28", "", "", "28. Septembris"
"SRO6021", "1612-09-28", "", "", "28. Septembris"
"SRO6022", "1612-10-09", "", "", ".9. octobris"
"SRO6023", "1612-10-12", "", "", "12mo Octobris 1612"
"SRO6024", "1612-10-16", "", "", "16to Octobris"
"SRO6025", "1612-10-19", "", "", "19 octobris"
"SRO6026", "1612-10-19", "", "", "19 octobris"
"SRO6027", "1612-10-21", "", "", "21. Octobris"
"SRO6028", "1612-10-23", "", "", "23. Octobris 1612"
"SRO6029", "1612-10-23", "", "", "23. Octobris 1612"
"SRO6030", "1612-10-30", "", "", "30 octobris"
"SRO6031", "1612-11-07", "", "", "7mo Nouembris 1612"
"SRO6032", "1612-11-07", "", "", "7mo Nouembris 1612"
"SRO6033", "1612-11-07", "", "", "7mo Nouembris 1612"
"SRO6034", "1612-11-09", "", "", "9 Novembris. 1612"
"SRO6035", "1612-11-09", "", "", "9 Novembris. 1612"
"SRO6036", "1612-11-09", "", "", "9 Novembris. 1612"
"SRO6037", "1612-11-09", "", "", "9 Novembris. 1612"
"SRO6038", "1612-11-09", "", "", "9. novembris"
"SRO6039", "1612-11-09", "", "", "9. novembris"
"SRO6040", "1612-11-09", "", "", "9. novembris"
"SRO6041", "1612-11-16", "", "", "16to Nouembris. 1612"
"SRO6042", "1612-11-19", "", "", "19mo Nouembris"
"SRO6043", "1612-11-19", "", "", "19mo Nouembris"
"SRO6044", "1612-11-20", "", "", "20 novembris"
"SRO6045", "1612-11-20", "", "", "20 novembris"
"SRO6046", "1612-11-20", "", "", "20 novembris"
"SRO6047", "1612-11-23", "", "", "23 nouembris 1612"
"SRO6048", "1612-11-27", "", "", "27 Novembris"
"SRO6049", "1612-11-28", "", "", "28. Novembris 1612"
"SRO6050", "1612-11-30", "", "", "vltimo. Novembris"
"SRO6051", "1612-12-04", "", "", "4. Decembris"
"SRO6052", "1612-12-05", "", "", "5to Decembris"
"SRO6053", "1612-12-05", "", "", "5to Decembris"
"SRO6054", "1612-12-05", "", "", "5to Decembris"
"SRO6055", "1612-12-07", "", "", "7. Decembris 1612"
"SRO6056", "1612-12-07", "", "", "7. Decembris 1612"
"SRO6057", "1612-12-07", "", "", "7mo Decembris"
"SRO6058", "1612-12-11", "", "", ".11. Decembris 1612"
"SRO6059", "1612-12-11", "", "", ".11. Decembris 1612"
"SRO6060", "1612-12-11", "", "", ".11. Decembris 1612"
"SRO6061", "1612-12-11", "", "", ".11. Decembris 1612"
"SRO6062", "1612-12-17", "", "", "17. Decembris 1612"
"SRO6063", "1612-12-17", "", "", "17. Decembris 1612"
"SRO6064", "1612-12-17", "", "", "17. Decembris 1612"
"SRO6065", "1612-12-17", "", "", "17. Decembris 1612"
"SRO6066", "1612-12-17", "", "", "17. Decembris 1612"
"SRO6067", "1612-12-18", "", "", ".18. Decembris"
"SRO6068", "1612-12-18", "", "", ".18. Decembris"
"SRO6069", "1612-12-19", "", "", "19 Decembris 1612"
"SRO6070", "1612-12-20", "", "", "20 Decembris"
"SRO6071", "1612-12-22", "", "", "22. Decembris"
"SRO6072", "1612-12-25", "", "", ".25. Decembris 1612"
"SRO6073", "1612-12-25", "", "", ".25. Decembris 1612"
"SRO6074", "1613-01-05", "", "", "5to Januarij 1613"
"SRO6075", "1613-01-07", "", "", ".7 Januarij"
"SRO6076", "1613-01-07", "", "", "7 Januarij"
"SRO6077", "1613-01-07", "", "", "7 Januarij"
"SRO6078", "1613-01-12", "", "", "12mo Januarij. 1613"
"SRO6079", "1613-01-12", "", "", "12mo Januarij. 1613"
"SRO6080", "1613-01-12", "", "", "12mo Januarij. 1613"
"SRO6081", "1613-01-12", "", "", "12mo Januarij. 1613"
"SRO6082", "1613-01-14", "", "", "14 Januarij"
"SRO6083", "1613-01-16", "", "", ".16. Januarij 1613"
"SRO6084", "1613-01-16", "", "", ".16. Januarij 1613"
"SRO6085", "1613-01-21", "", "", "21. Januarij"
"SRO6086", "1613-01-21", "", "", "21. Januarij"
"SRO6087", "1613-01-22", "", "", "22 Januarij"
"SRO6088", "1613-01-22", "", "", "22. Januarij 1613"
"SRO6089", "1613-01-22", "", "", "22. Januarij 1613"
"SRO6090", "1613-01-23", "", "", "23 Januarij"
"SRO6091", "1613-01-25", "", "", ".25. Januarij 1613"
"SRO6092", "1613-01-27", "", "", "27. Januarij"
"SRO6093", "1613-01-27", "", "", "27. Januarij"
"SRO6094", "1613-01-27", "", "", "27. Januarij"
"SRO6095", "1613-01-30", "", "", "30 Januarij"
"SRO6096", "1613-01-30", "", "", "30 Januarij"
"SRO6097", "1613-02-08", "", "", "8. Februarij"
"SRO6098", "1613-02-10", "", "", "10mo Februarij 1613"
"SRO6099", "1613-02-14", "", "", "14 Februarij"
"SRO6100", "1613-02-15", "", "", "15. Februarij"
"SRO6101", "1613-02-20", "", "", "20 Februarij"
"SRO6102", "1613-02-18", "", "", ".18. Februarij"
"SRO6103", "1613-02-25", "", "", "25to Februarij 1613."
"SRO6104", "1613-02-26", "", "", "26. Februarij"
"SRO6105", "1613-01-27", "", "", "27 Januarij or rather Februarij"
"SRO6106", "1613-01-27", "", "", "27 Januarij or rather Februarij"
"SRO6107", "1613-03-02", "", "", "Secundo Marcij"
"SRO6108", "1613-03-16", "", "", "16. marcij 1613"
"SRO6109", "1613-03-20", "", "", "20mo Martij"
"SRO6110", "1613-03-23", "", "", "23mo Martij"
"SRO6111", "1613-03-23", "", "", "23mo Martij"
"SRO6112", "1613-03-23", "", "", "23mo Martij"
"SRO6113", "1613-03-23", "", "", "Die et Anno praedicto"
"SRO6114", "1613-03-25", "", "", "25 Martij"
"SRO6115", "1613-03-25", "", "", "Die et anno praedicto /"
"SRO6116", "1613-03-30", "", "", "30 marcij"
"SRO6117", "1613-04-08", "", "", "8 Aprilis"
"SRO6118", "1613-04-08", "", "", "8 Aprilis"
"SRO6119", "1613-04-11", "", "", "11 Aprilis"
"SRO6120", "1613-04-12", "", "", "12 Aprilis 1613"
"SRO6121", "1613-04-13", "", "", "13 Aprilis"
"SRO6122", "1613-04-13", "", "", "13 Aprilis"
"SRO6123", "1613-04-15", "", "", "15 Aprilis"
"SRO6124", "1613-04-16", "", "", "16 Aprilis"
"SRO6125", "1613-04-17", "", "", "17.Aprilis"
"SRO6126", "1613-04-19", "", "", "19th Aprill 1613"
"SRO6127", "1613-04-19", "", "", "19th Aprill 1613"
"SRO6129", "1613-04-24", "", "", "24. Aprilis 1613"
"SRO6130", "1613-04-28", "", "", "28 Aprilis"
"SRO6131", "1613-04-29", "", "", "29. Aprilis"
"SRO6132", "1613-04-29", "", "", "29. Aprilis."
"SRO6133", "1613-04-29", "", "", "29 Aprilis 1613"
"SRO6134", "1613-05-04", "", "", "4. maij"
"SRO6135", "1613-05-04", "", "", "4. maij"
"SRO6136", "1613-05-10", "", "", "10 Maij"
"SRO6137", "1613-05-15", "", "", ".15. Maij 1613"
"SRO6138", "1613-05-15", "", "", "15to Maij./"
"SRO6139", "1613-05-19", "", "", "19 Maij"
"SRO6140", "1613-05-20", "", "", "// 20 Maij //"
"SRO6141", "1613-05-21", "", "", "21. Maij"
"SRO6142", "1613-05-22", "", "", "22 maij 1613"
"SRO6143", "1613-05-22", "", "", "22 maij 1613"
"SRO6144", "1613-05-28", "", "", "28 maij"
"SRO6145", "1613-05-28", "", "", "28 maij"
"SRO6146", "1613-05-31", "", "", "vltimo Maij"
"SRO6147", "1613-05-31", "", "", "vltimo Maij"
"SRO6148", "1613-06-02", "", "", "2 Junij 1613"
"SRO6149", "1613-06-05", "", "", "5to Junij"
"SRO6150", "1613-06-07", "", "", "7 Junij"
"SRO6151", "1613-06-10", "", "", "10mo Junij"
"SRO6152", "1613-06-12", "", "", "12. Junij 1613"
"SRO6153", "1613-06-14", "", "", "14 Junij"
"SRO6154", "1613-06-16", "", "", ".16. Junij"
"SRO6155", "1613-06-17", "", "", "17 Junij"
"SRO6156", "1613-06-17", "", "", ".17mo Junij"
"SRO6157", "1613-06-20", "", "", "20mo Junij 1613"
"SRO6158", "1613-06-23", "", "", "23 Junij"
"SRO6159", "1613-06-26", "", "", "26 Junij"
"SRO6160", "1613-06-26", "", "", "26 Junij"
"SRO6161", "1613-06-27", "", "", "27 Junij"
"SRO6162", "1613-06-30", "", "", "vltimo Junij"
"SRO6163", "1613-06-30", "", "", "Die et Anno praedicto"
"SRO6164", "1613-06-30", "", "", "Die et Anno praedicto"
"SRO6165", "1613-06-30", "", "", "Die et Anno praedicto"
"SRO6166", "1613-06-30", "", "", "Die et Anno praedicto"
"SRO6167", "1613-07-03", "", "", ".3. Julij 1613"
"SRO6168", "1613-07-03", "", "", ".3. Julij 1613"
"SRO6169", "1613-06-03", "", "", "3 Junij or rather Julij"
"SRO6170", "1613-07-08", "", "", "8 Julij 1613"
"SRO6171", "1613-07-09", "", "", "9no Julij"
"SRO6172", "1613-07-13", "", "", ".13. Julij"
"SRO6173", "1613-04-19", "", "", ".19 Aprilis 1613"
"SRO6175", "1613-07-23", "", "", ".23. Julij 1613"
"SRO6176", "1613-07-29", "", "", "29 julij"
"SRO6177", "1613-08-02", "", "", "2 Augusti"
"SRO6178", "1613-08-02", "", "", "2 Augusti"
"SRO6179", "1613-08-04", "", "", "4 Augusti"
"SRO6180", "1613-07-11", "", "", ".11. Julij or rather Augusti"
"SRO6181", "1613-08-11", "", "", "11mo Augusti 1613"
"SRO6182", "1613-08-14", "", "", "14. Augusti"
"SRO6183", "1613-08-17", "", "", "17. Augusti"
"SRO6184", "1613-08-25", "", "", ".25. Augusti"
"SRO6185", "1613-08-31", "", "", "vltimo. Augusti 1613"
"SRO6186", "1613-09-08", "", "", "8 Septembris"
"SRO6187", "1613-09-08", "", "", "8 Septembris"
"SRO6188", "1613-09-10", "", "", "10mo Septembris"
"SRO6189", "1613-09-11", "", "", "11. Septembris"
"SRO6190", "1613-09-13", "", "", "13 Septembris"
"SRO6191", "1613-09-23", "", "", "23 Septembris"
"SRO6192", "1613-09-23", "", "", "23 Septembris"
"SRO6193", "1613-10-04", "", "", "4to octobris 1613"
"SRO6194", "1613-10-08", "", "", "8o Octobris"
"SRO6195", "1613-10-11", "", "", "11 octobris 1613"
"SRO6196", "1613-10-14", "", "", "14 octobris 1613"
"SRO6197", "1613-10-14", "", "", "14 octobris 1613"
"SRO6198", "1613-10-20", "", "", "20o Octobris. 1613"
"SRO6199", "1613-10-20", "", "", "20o Octobris. 1613"
"SRO6200", "1613-10-20", "", "", "20o Octobris. 1613"
"SRO6201", "1613-10-27", "", "", "27 Octobris 1613"
"SRO6202", "1613-10-29", "", "", "29 Octobris 1613"
"SRO6203", "1613-11-01", "", "", "1 Nouembris. 1613"
"SRO6204", "1613-11-01", "", "", "1 Nouembris. 1613"
"SRO6205", "1613-11-02", "", "", "2o Nouembris."
"SRO6206", "1613-11-02", "", "", "2o Nouembris. 1613"
"SRO6207", "1613-11-03", "", "", "3o Nouembris 1613"
"SRO6208", "1613-11-02", "", "", "2o Novembris. 1613"
"SRO6210", "1613-11-03", "", "", "3o Nouembris 1613"
"SRO6211", "1613-11-06", "", "", "6 Nouembris. 1613"
"SRO6212", "1613-11-06", "", "", "6 Nouembris. 1613"
"SRO6213", "1613-11-06", "", "", "6 Nouembris. 1613"
"SRO6214", "1613-11-10", "", "", "10o Nouembris. 1613"
"SRO6215", "1613-11-10", "", "", "10 Novembris 1613"
"SRO6216", "1613-11-10", "", "", "10 Novembris 1613"
"SRO6217", "1613-11-15", "", "", "15o Novembris 1613"
"SRO6218", "1613-11-15", "", "", "15o Novembris 1613"
"SRO6219", "1613-11-15", "", "", "15o Novembris 1613"
"SRO6220", "1613-11-15", "", "", "15o Novembris 1613"
"SRO6221", "1613-11-18", "", "", "18 Novembris. 1613"
"SRO6222", "1613-12-01", "", "", "1 December 1613."
"SRO6223", "1613-12-06", "", "", "6to December 1613"
"SRO6224", "1613-12-06", "", "", "6to December 1613"
"SRO6225", "1613-12-06", "", "", "6to December 1613"
"SRO6226", "1613-12-07", "", "", "7o Decembris. 1613"
"SRO6227", "1613-12-07", "", "", "7o Decembris. 1613"
"SRO6228", "1613-12-08", "", "", "8o Decembris 1613"
"SRO6229", "1613-12-13", "", "", "13o Decembris. 1613"
"SRO6230", "1613-12-13", "", "", "13o Decembris. 1613"
"SRO6231", "1613-12-14", "", "", "14o Decembris 1613"
"SRO6232", "1613-12-20", "", "", "20 Decembris. 1613"
"SRO6233", "1613-12-20", "", "", "20 Decembris. 1613"
"SRO6234", "1613-12-22", "", "", "22o Decembris 1613"
"SRO6235", "1613-12-23", "", "", "23 Decembris. 1613."
"SRO6236", "1614-01-03", "", "", "3o Januarij 1613 i.e. 1614"
"SRO6237", "1614-01-05", "", "", "5to Januarij 1613. i.e. 1614"
"SRO6238", "1614-01-08", "", "", "8o Januarij 1613 i.e. 1614"
"SRO6239", "1614-01-08", "", "", "8o Januarij 1613 i.e. 1614"
"SRO6240", "1614-01-13", "", "", "13 Januarij 1613 i.e. 1614"
"SRO6241", "1614-01-14", "", "", "14 Januarij 1613. i.e. 1614"
"SRO6242", "1614-01-17", "", "", "17 Januarij 1613. i.e. 1614"
"SRO6243", "1614-01-17", "", "", "17 Januarij 1613. i.e. 1614"
"SRO6244", "1614-01-17", "", "", "17 Januarij 1613 i.e. 1614"
"SRO6245", "1614-01-17", "", "", "17 Januarij 1613 i.e. 1614"
"SRO6246", "1614-01-17", "", "", "17 Januarij 1613 i.e. 1614"
"SRO6247", "1614-01-17", "", "", "17 Januarij 1613 i.e. 1614"
"SRO6248", "1614-01-21", "", "", "21 Januarij 1613 i.e. 1614"
"SRO6249", "1614-01-21", "", "", "21 Januarij 1613 i.e. 1614"
"SRO6250", "1614-01-22", "", "", "22o Januarij 1613 i.e. 1614"
"SRO6251", "1614-01-22", "", "", "22o Januarij 1613 i.e. 1614"
"SRO6252", "1614-01-24", "", "", "24o Januarij 1613. i.e. 1614"
"SRO6253", "1614-06-28", "", "", "28o Junuarij 1613 i.e. 1614"
"SRO6254", "1614-01-29", "", "", "29o Januarij 1613 i.e. 1614"
"SRO6255", "1614-01-31", "", "", "31o Januarij 1613 i.e. 1614"
"SRO6256", "1614-02-01", "", "", "1 Februarij 1613 i.e. 1614"
"SRO6257", "1614-02-07", "", "", "7 Februarij 1613 i.e. 1614"
"SRO6258", "1614-02-11", "", "", "11 Februarij 1613 i.e. 1614"
"SRO6259", "1614-02-13", "", "", "13 Februarij 1613. i.e. 1614"
"SRO6260", "1614-02-13", "", "", "13 Februarij 1613. i.e. 1614"
"SRO6261", "1614-02-19", "", "", "19o Februarij 1613 i.e. 1614"
"SRO6262", "1614-03-01", "", "", "1 Martij 1613 i.e. 1614"
"SRO6263", "1614-03-01", "", "", "primo Martij. 1613. i.e. 1614"
"SRO6264", "1614-03-04", "", "", "4to Martij 1613 i.e. 1614"
"SRO6265", "1614-03-04", "", "", "4to Martij 1613 i.e. 1614"
"SRO6266", "1614-03-05", "", "", "5o Martij 1613. i.e. 1614"
"SRO6267", "1614-03-05", "", "", "5o Martij 1613. i.e. 1614"
"SRO6268", "1614-03-08", "", "", "8no Die Martij 1613. i.e. 1614"
"SRO6269", "1614-03-09", "", "", "9o Martij 1613. i.e. 1614"
"SRO6270", "1614-03-09", "", "", "9o Martij 1613. i.e. 1614"
"SRO6271", "1614-03-09", "", "", "9o Martij 1613. i.e. 1614"
"SRO6272", "1614-03-11", "", "", "11o Martij 1613 i.e. 1614"
"SRO6273", "1614-03-15", "", "", "15o Martij 1613. i.e. 1614"
"SRO6274", "1614-03-16", "", "", "16 Martij 1613. i.e. 1614"
"SRO6275", "1614-03-18", "", "", "18 Martij 1613 i.e. 1614."
"SRO6276", "1614-04-07", "", "", "7mo Aprilis 1614."
"SRO6277", "1614-04-07", "", "", "7o Aprilis 1614."
"SRO6278", "1614-04-08", "", "", "8 Aprilis 1614."
"SRO6279", "1614-04-08", "", "", "8 Aprilis 1614."
"SRO6280", "1614-04-11", "", "", "11o Aprilis 1614."
"SRO6281", "1614-04-11", "", "", "11o Aprilis 1614."
"SRO6282", "1614-04-11", "", "", "11o Aprilis 1614."
"SRO6283", "1614-04-13", "", "", "13o Aprilis 1614"
"SRO6284", "1614-05-02", "", "", "2 Maij 1614"
"SRO6285", "1614-05", "", "", "quarto Maij 1614"
"SRO6286", "1614-05-04", "", "", "quarto Maij 1614"
"SRO6287", "1614-05-12", "", "", "12o Maij 1614"
"SRO6288", "1614-05-12", "", "", "12o Maij 1614."
"SRO6289", "1614-05-12", "", "", "12o Maij 1614."
"SRO6290", "1614-05-12", "", "", "12mo Maij 1614."
"SRO6291", "1614-05-12", "", "", "12o Maij 1614."
"SRO6292", "1614-05-14", "", "", "14 Maij. 1614."
"SRO6293", "1614-05-15", "", "", "15 Maij 1614."
"SRO6294", "1614-05-15", "", "", "15 Maij 1614."
"SRO6295", "1614-05-15", "", "", "15 Maij 1614."
"SRO6296", "1614-05-15", "", "", "15 Maij 1614."
"SRO6297", "1614-05-15", "", "", "15 Maij 1614."
"SRO6298", "1614-05-15", "", "", "15 Maij 1614."
"SRO6299", "1614-05-15", "", "", "15o Maij 1614."
"SRO6300", "1614-05-15", "", "", "15o Maij 1614."
"SRO6301", "1614-05-15", "", "", "15o Maij 1614."
"SRO6302", "1614-05-17", "", "", "17o Maij 1614."
"SRO6303", "1614-05-21", "", "", "21o Maij 1614."
"SRO6304", "1614-05-23", "", "", "23o Maij"
"SRO6305", "1614-05-27", "", "", "27o Maij 1614."
"SRO6306", "1614-05-27", "", "", "27o Maij 1614."
"SRO6307", "1614-06-06", "", "", "6 Junij 1614."
"SRO6308", "1614-06-06", "", "", "6to Junij 1614."
"SRO6309", "1614-06-22", "", "", "22o Junij 1614."
"SRO6310", "1614-06-22", "", "", "22o Junij 1614."
"SRO6311", "1614-06-22", "", "", "22o Junij 1614."
"SRO6312", "1614-06-22", "", "", "22o Junij 1614."
"SRO6313", "1614-06-22", "", "", "22o Junij 1614."
"SRO6314", "1614-06-28", "", "", "28o Junij 1614."
"SRO6315", "1614-06-28", "", "", "28o Junij 1614."
"SRO6316", "1614-06-30", "", "", "30 Junij 1614."
"SRO6317", "1614-06-30", "", "", "30 Die Junij 1614"
"SRO6318", "1614-06-30", "", "", "30 Die Junij 1614"
"SRO6319", "1614-07", "", "", "primo Julij 1614."
"SRO6320", "1614-07", "", "", "primo Julij 1614."
"SRO6321", "1614-07", "", "", "primo Julij 1614."
"SRO6322", "1614-07-01", "", "", "primo Julij 1614."
"SRO6323", "1614-07-02", "", "", "2o Julij 1614."
"SRO6324", "1614-07-02", "", "", "2o Julij 1614."
"SRO6325", "1614-07-02", "", "", "2o Julij 1614."
"SRO6326", "1614-07-02", "", "", "2o Julij 1614"
"SRO6327", "1614-07-12", "", "", "12o Julij 1614"
"SRO6328", "1614-07-12", "", "", "12o Julij 1614"
"SRO6329", "1614-07-14", "", "", "14o Julij 1614"
"SRO6330", "1614-07-18", "", "", "18o Julij 1614"
"SRO6331", "1614-07-18", "", "", "18o Julij 1614"
"SRO6332", "1614-07-20", "", "", "20o Julij"
"SRO6333", "1614-07-22", "", "", "22o Julij 1614"
"SRO6334", "1614-07-23", "", "", "23o Julij 1614:"
"SRO6335", "1614-07-23", "", "", "23o Julij 1614"
"SRO6336", "1614-07-27", "", "", "27o Julij 1614"
"SRO6337", "1614-07-30", "", "", "30o Julij 1614"
"SRO6338", "1614-07-30", "", "", "30o Julij 1614"
"SRO6339", "1614-07-31", "", "", "31 Julij 1614"
"SRO6340", "1614-08-01", "", "", "1o Augusti 1614"
"SRO6341", "1614-08-01", "", "", "1o Augusti 1614"
"SRO6342", "1614-08", "", "", "primo Augusti 1614"
"SRO6343", "1614-08", "", "", "primo Augusti 1614"
"SRO6344", "1614-08", "", "", "primo Augusti 1614"
"SRO6345", "1614-08-08", "", "", "8 August 1614"
"SRO6346", "1614-08-10", "", "", "10 August 1614"
"SRO6348", "1614-08-13", "", "", "13o Augusti 1614"
"SRO6349", "1614-08-17", "", "", "17o Augusti 1614."
"SRO6350", "1614-08-20", "", "", "20o Augusti 1614."
"SRO6351", "1614-08-20", "", "", "20o August 1614"
"SRO6352", "1614-08-24", "", "", "24 August 1614"
"SRO6353", "1614-08-27", "", "", "27o August 1614"
"SRO6354", "1614-09-05", "", "", "5to Septembris 1614"
"SRO6355", "1614-09-05", "", "", "5to Septembris 1614"
"SRO6356", "1614-09-05", "", "", "5to Septembris 1614"
"SRO6357", "1614-09-16", "", "", "16 Septembris 1614"
"SRO6358", "1614-09-27", "", "", "27o Septembris 1614"
"SRO6359", "1614-10-08", "", "", "8o Octobris 1614"
"SRO6360", "1614-10-14", "", "", "14 Octobris 1614"
"SRO6361", "1614-10-14", "", "", "14 Octobris 1614"
"SRO6362", "1614-10-15", "", "", "15 Octobris 1614"
"SRO6363", "1614-10-16", "", "", "16 Octobris 1614"
"SRO6364", "1614-10-20", "", "", "20 Octobris 1614"
"SRO6365", "1614-10-20", "", "", "20 Octobris 1614"
"SRO6366", "1614-10-22", "", "", "22o Octobris 1614"
"SRO6367", "1614-10-22", "", "", "22o Octobris 1614"
"SRO6368", "1614-10-22", "", "", "22o Octobris 1614"
"SRO6369", "1614-10-23", "", "", "23 Octobris 1614."
"SRO6370", "1614-10-23", "", "", "23 Octobris 1614."
"SRO6371", "1614-10-23", "", "", "23 Octobris 1614."
"SRO6372", "1614-10-23", "", "", "23 Octobris 1614."
"SRO6373", "1614-10-23", "", "", "23 Octobris 1614."
"SRO6374", "1614-11-02", "", "", "2o Novembris 1614."
"SRO6375", "1614-11-02", "", "", "2o Novembris 1614"
"SRO6376", "1614-11-02", "", "", "2o Novembris. 1614"
"SRO6377", "1614-11-02", "", "", "2o Novembris 1614"
"SRO6378", "1614-11-07", "", "", "7o Novembris 1614."
"SRO6379", "1614-11-07", "", "", "7o Novembris 1614"
"SRO6380", "1614-11-12", "", "", "12o novembris 1614"
"SRO6381", "1614-11-21", "", "", "21o Novembris 1614."
"SRO6382", "1614-11-21", "", "", "21o Novembris 1614"
"SRO6383", "1614-11-21", "", "", "21o Novembris 1614."
"SRO6384", "1614-11-21", "", "", "21o Novembris 1614."
"SRO6385", "1614-11-29", "", "", "29 Novembris 1614."
"SRO6386", "1614-11-29", "", "", "29 Novembris 1614."
"SRO6387", "1614-11-29", "", "", "29o Nouembris 1614."
